#NAME,V.A.0H,V.B.0H,V.C.0H,V.D.0H,V.E.0H,V.CN.A.24H,V.CN.B.24H,V.CN.C.24H,V.CN.D.24H,V.CN.E.24H,CEL.A.24H,CEL.B.24H,CEL.C.24H,CEL.D.24H,CEL.E.24H
#CLASS,A,B,C,D,E,A,B,C,D,E,A,B,CEL.C.24H,D,E
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;;,0,0.000694733916909824,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae,0,0,0,0,0,0.000389050993469501,0,0,0,0,0,2.77893566763929e-05,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;unidentified_Coriobacteriales;Raoultibacter;Raoultibacter_massiliensis,0,0,0,0,0,0,0,0,0.000166736140058358,0,0,0,0,0.000250104210087536,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_NK3B31_group;,0,0,0,0,0,0,0,0.000444629706822287,0,0,0,0,5.55787133527859e-05,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Bacteroides]_pectinophilus_group;,0.000444629706822287,0,0,0,0,5.55787133527859e-05,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus;,0.00047241906349868,0,0,0,0,0,0,0,0,0,0.000111157426705572,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0.000166736140058358,0.000194525496734751,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces,0,0,0,0,0.000416840350145894,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;,0,0,0,0.000389050993469501,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,0,0.000694733916909824,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Gordonibacter,0,0,0,0.000138946783381965,0,2.77893566763929e-05,0,0,0,0,0.000222314853411144,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella,0,0,0,0,0,0,0,0,0,0,0.000416840350145894,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0,0.000222314853411144,0,0,0,0,0.000138946783381965,0,0,0,0,0.000166736140058358,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000138946783381965,0,0.000111157426705572,0,0.000166736140058358,0,0,0,0,0,0,0.000111157426705572,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;;,0,0,0,0,0.000166736140058358,0,0,0,0,0.000138946783381965,0,0,0,0,0.000138946783381965
Bacteria;Firmicutes;Bacilli;RF39;;;,0.000194525496734751,8.33680700291788e-05,0.000194525496734751,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0,0.000666944560233431,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus,0,0,0.000277893566763929,0.000111157426705572,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_fissicatena_group,0,0,0,0,0.000389050993469501,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family_XIII_AD3011_group;,0,0,0,0,0.000444629706822287,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_sp_Marseille-P2931,0,0.000639155203557038,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;,0.000333472280116715,0,0,0,0,0.000138946783381965,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0,0.000222314853411144,0,0,0,0,0.000138946783381965,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia,0,0.000639155203557038,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family_XIII_AD3011_group;,0,0.000639155203557038,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,0.000138946783381965,0,0,0,0,0.000166736140058358,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0,0.000222314853411144,0,0,0,0,8.33680700291788e-05,0,0,0,0,5.55787133527859e-05,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Parasutterella_secunda,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0.000305682923440322,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;;,0.000222314853411144,0,0,0,0,8.33680700291788e-05,0,0,0,0,0.000166736140058358,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,0.000166736140058358,0,0,0,0,0.000111157426705572,0,0,0,0,0.000194525496734751,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0,0.00047241906349868,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,0.000389050993469501,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;;,0,0,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,0.000416840350145894,0,8.33680700291788e-05,2.77893566763929e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575;,0,0.000389050993469501,0,0,0,0,0,0.000111157426705572,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0,0,0,0.000194525496734751,0,0,0,0,5.55787133527859e-05,0,0,0,0,8.33680700291788e-05
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,0,0,0,0,0,0.000166736140058358,0,0,0,0,0.000194525496734751
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0.000166736140058358,0,0.000166736140058358,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,0.000250104210087536,0,5.55787133527859e-05,0,0,2.77893566763929e-05,0,0,0,0,0,0,0.000138946783381965,0,0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;,0,0,0,0,0,0.000166736140058358,0,0,0,0,0.000194525496734751,0,0,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;;,0,0,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Papillibacter;,0,0,0,0.000111157426705572,0.000250104210087536,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.000250104210087536,0.000277893566763929,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family_XIII_AD3011_group;,0,0,0,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;;,0,0,0,0.000277893566763929,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_stercorea,0,0,0,0,0,0,0,0,0,0,0.000333472280116715,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_stercorea,0.000389050993469501,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus_Soleaferrea;,0,0.000444629706822287,0,0,0,0,2.77893566763929e-05,0,0,0,0,8.33680700291788e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0.000333472280116715,0,0,0,0,0,0,0,0,0,0.000111157426705572,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;unidentified_Lachnospiraceae,0,8.33680700291788e-05,0,0,0,0.000166736140058358,0,0.000111157426705572,0,0,8.33680700291788e-05,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0.000333472280116715,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus,0,0,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,0,0,0,0,0.000305682923440322,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,0,0.000277893566763929,0,0,0,0,5.55787133527859e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0.000555787133527859,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0.000194525496734751,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,0.000250104210087536,0,0,0,0,5.55787133527859e-05,0,0,0,0,2.77893566763929e-05,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_finegoldii,0,0,0,0,0.000166736140058358,0,0,0,0,0,0,0,0,5.55787133527859e-05,2.77893566763929e-05
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemania;,0,0,8.33680700291788e-05,0,0,0,0,5.55787133527859e-05,0,0,0,0,0.000222314853411144,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae;Defluviitaleaceae_UCG-011;,0,0.000500208420175073,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Desulfovibrio_sp_Marseille-P3199,0,0,0,0,0,0,0.000194525496734751,0,0,0,0,0.000194525496734751,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.000138946783381965,0,0,0,0,0.000138946783381965,0,0,0,0,8.33680700291788e-05,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;;,0.000111157426705572,0,0,0,0,0,0,0,0,0,0.000277893566763929,0,0,0,0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae,0,0,0,0,0,0.000138946783381965,0,0,0,0,0.000166736140058358,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_obesi,0,0,0,0,0.000111157426705572,2.77893566763929e-05,0,0,0,0,0,5.55787133527859e-05,2.77893566763929e-05,0,0.000111157426705572
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0.000138946783381965,0,0,0,0,5.55787133527859e-05,0,0,0,0,0.000111157426705572,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0,0,0,0.000277893566763929
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;;,0,0,0,0,0.000166736140058358,0,0,0,0,5.55787133527859e-05,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;,0,0,0,0,0.000194525496734751,0,0,0,0,0.000138946783381965,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0.000444629706822287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Paludicola;,0,0,0,0,0.000277893566763929,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0.000444629706822287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces,0,0,0,0,0.000194525496734751,0,0,0,0,8.33680700291788e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,0.000250104210087536
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium;Solobacterium_moorei,5.55787133527859e-05,0,0.000111157426705572,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,5.55787133527859e-05,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc,0,0,0.000111157426705572,2.77893566763929e-05,0,0,0,2.77893566763929e-05,0,0,0,0,8.33680700291788e-05,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,0,0,0,8.33680700291788e-05,0,0,0,0,0,0,0,0,0,0.000250104210087536
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,0,0.000111157426705572,0,0,0,0,0.000222314853411144,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_fissicatena_group,0,0,0,0,0.000277893566763929,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;;;,0,0,0,0,0.000250104210087536,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;,0,0.00047241906349868,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575;,0,0,0,0.000138946783381965,5.55787133527859e-05,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenella;Christensenella_massiliensis,0,0,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter,0,0,0,0,0,0.000111157426705572,0,0,0,0,0.000138946783381965,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0,0.000444629706822287,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;;,0,0,0,0,0.000250104210087536,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0,0,0.000166736140058358,0.000111157426705572,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,0,0,0,0,0.000166736140058358,0,0,0,0,8.33680700291788e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;,0,0,0,0,8.33680700291788e-05,0,0,0.000194525496734751,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;,0,0,5.55787133527859e-05,0.000166736140058358,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250104210087536
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305682923440322
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0.000166736140058358,0,2.77893566763929e-05,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;;,0,0,0.000111157426705572,0,0,0,0,0,0,0,0,0,0.000138946783381965,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0.000194525496734751,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;;,0.000277893566763929,0,0,0,0,2.77893566763929e-05,0,0,0,0,5.55787133527859e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus_sp_AT3,0,0,0,0,2.77893566763929e-05,0,0,0,0,0.000111157426705572,0,0,0,0,8.33680700291788e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,0,0,0,0.000250104210087536,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0,0,0.000166736140058358,2.77893566763929e-05,0,0,0,0,2.77893566763929e-05,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium,0,0,0,0,0,0,0,0,0,0.000250104210087536,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter,0,0,0,0,0,0,0,0,0.000250104210087536,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000389050993469501,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_hallii_group;,0,0.000389050993469501,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0.000416840350145894,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.00047241906349868,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio_vulgaris,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0,0,0.000194525496734751
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_anginosus,0,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0,0,8.33680700291788e-05,0.000138946783381965
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,8.33680700291788e-05,0,0,0,0,5.55787133527859e-05,0,0,0,0,0.000166736140058358,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0,0,0,0.000138946783381965,0,0,0,0,8.33680700291788e-05,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4B4_group;,0.000138946783381965,0.000166736140058358,0,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0,0
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;;,0,0,0,8.33680700291788e-05,0.000111157426705572,0,0,0,0,0,0,0,5.55787133527859e-05,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,5.55787133527859e-05,0.000111157426705572,0,0,0,0,0,0,0,0,8.33680700291788e-05,0,0,2.77893566763929e-05,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;,0.000138946783381965,0,0,0,0,5.55787133527859e-05,0,0,0,0,0.000111157426705572,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Bacteroides_sp_DSM_12148,0,0.000166736140058358,0,0,0,0,0,0,0,0,0,0,0,0.000111157426705572,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0.000389050993469501,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Catenibacillus,0,0,0,0.000222314853411144,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;,0,0,0,0.000222314853411144,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_UCG-010;,0,0,0,0,0,0,0,0.000250104210087536,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0,0.000416840350145894,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0,0.000222314853411144,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0.000361261636793108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;,0.000166736140058358,0.000194525496734751,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166736140058358,0
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus,0,0,0,0,0,0,0,0,0,0,0,0.000305682923440322,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Parasutterella_secunda,0,0,0,0,0,0,0,0,0,0,0.000277893566763929,0,0,0,0
Bacteria;Firmicutes;Clostridia,8.33680700291788e-05,0,0,0.000111157426705572,0,0,0,0,2.77893566763929e-05,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0.000361261636793108,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum,0,0,0,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group,0,0,0,0,0.000222314853411144,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;,0,0,0,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;Massiliomicrobiota_timonensis,0,0,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0,0,0,0.000111157426705572,0,0,0,0,0.000138946783381965,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;,0,0,0,0,0,0,0,0.000305682923440322,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.000277893566763929,0.000138946783381965,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;,0.000361261636793108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae;Defluviitaleaceae_UCG-011;,0,0,0,0.000166736140058358,0,0,0,0,0,0,0,0,0,2.77893566763929e-05,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166736140058358,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0.000277893566763929,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;;;,0,0.000277893566763929,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.000166736140058358,0.000166736140058358,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group,0,0,0,0,0.000166736140058358,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]_nodatum_group;Eubacterium_sp_SN18,0,0,0,0,0,0,0,0,0.000166736140058358,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000138946783381965,0,0,0,0,0,0.000111157426705572,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;;,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;,0,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;,0,0.000194525496734751,0,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;;,5.55787133527859e-05,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0.000194525496734751,0,0,0,0,5.55787133527859e-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,0,0.000111157426705572,0,0,0,0,0.000111157426705572
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia,0,0,0,0,0,0.000138946783381965,0,0,0,0,8.33680700291788e-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0.000222314853411144,0,0,0,0,0,0,0,0,0,0,0,5.55787133527859e-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.000333472280116715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.000277893566763929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
